order_id,user_id,order_date,total_amount,category,status,payment_method,shipping_country
ORD-00001088,USR-000401,2025-02-02,44.52,books,shipped,card,DE
ORD-00001089,USR-000037,2025-03-14,46.38,books,cancelled,card,US
ORD-00001090,USR-000035,2026-03-10,11.57,books,shipped,card,US
ORD-00001091,USR-000111,2026-03-23,20.14,apparel,shipped,cod,UK
ORD-00001092,USR-000050,2025-10-22,56.73,toys,shipped,cod,CA
ORD-00001093,USR-000512,2024-10-18,27.91,apparel,shipped,cod,FR
ORD-00001094,USR-000174,2025-02-13,7.98,electronics,cancelled,apple_pay,DE
ORD-00001095,USR-000533,2024-10-29,43.7,electronics,cancelled,paypal,US
ORD-00001096,USR-000557,2025-08-16,12.7,apparel,shipped,apple_pay,CA
ORD-00001097,USR-000761,2025-03-11,43.17,sports,cancelled,paypal,DE
ORD-00001098,USR-000315,2026-03-11,22.19,toys,shipped,cod,FR
ORD-00001099,USR-000841,2025-07-07,22.11,books,cancelled,card,FR
ORD-00001100,USR-000486,2026-02-11,15.39,home,shipped,apple_pay,DE
ORD-00001101,USR-000540,2025-12-16,22.84,home,returned,paypal,FR
ORD-00001102,USR-000632,2025-02-13,33.95,home,cancelled,cod,DE
ORD-00001103,USR-000319,2025-10-01,30.86,home,delivered,paypal,DE
ORD-00001104,USR-000812,2024-09-28,106.13,books,returned,apple_pay,FR
ORD-00001105,USR-000398,2025-12-14,16.51,books,delivered,card,FR
ORD-00001106,USR-000187,2025-12-14,64.3,electronics,shipped,paypal,UK
ORD-00001107,USR-000393,2026-05-16,26.68,apparel,shipped,cod,CA
ORD-00001108,USR-000236,2026-06-28,23.62,home,delivered,cod,US
ORD-00001109,USR-000209,2025-06-17,25.4,home,cancelled,cod,FR
ORD-00001110,USR-000251,2025-11-21,11.78,home,cancelled,cod,UK
ORD-00001111,USR-000692,2026-07-30,65.41,toys,cancelled,cod,FR
ORD-00001112,USR-000395,2025-05-25,49.44,toys,shipped,cod,DE
ORD-00001113,USR-000668,2024-10-16,19.07,books,cancelled,paypal,DE
ORD-00001114,USR-000938,2024-12-18,13.18,home,returned,card,UK
ORD-00001115,USR-000986,2026-08-06,22.25,home,cancelled,paypal,US
ORD-00001116,USR-000063,2025-07-26,18.65,toys,returned,cod,UK
ORD-00001117,USR-000467,2025-11-19,167.71,electronics,delivered,paypal,UK
ORD-00001118,USR-000085,2025-11-25,29.2,books,cancelled,card,UK
ORD-00001119,USR-000419,2025-02-23,20.73,electronics,cancelled,apple_pay,US
ORD-00001120,USR-000557,2025-10-18,12.53,electronics,shipped,paypal,FR
ORD-00001121,USR-000513,2024-08-20,57.0,sports,returned,paypal,CA
ORD-00001122,USR-000875,2025-04-25,23.82,toys,delivered,apple_pay,CA
ORD-00001123,USR-000213,2025-01-19,16.57,sports,delivered,card,DE
ORD-00001124,USR-000045,2024-10-21,31.91,home,returned,apple_pay,FR
ORD-00001125,USR-000852,2025-08-18,40.52,books,delivered,apple_pay,CA
ORD-00001126,USR-000485,2025-02-14,31.34,apparel,cancelled,paypal,UK
ORD-00001127,USR-000926,2025-05-02,72.09,home,delivered,paypal,US
ORD-00001128,USR-000439,2024-12-06,6.99,electronics,shipped,card,DE
ORD-00001129,USR-000563,2025-09-25,28.44,electronics,returned,card,UK
ORD-00001130,USR-000458,2025-01-16,11.86,books,shipped,cod,UK
ORD-00001131,USR-000255,2025-12-08,38.05,sports,returned,apple_pay,DE
ORD-00001132,USR-000877,2025-04-02,7.14,home,cancelled,card,DE
ORD-00001133,USR-000782,2026-04-18,11.26,home,cancelled,paypal,DE
ORD-00001134,USR-000468,2024-10-26,34.89,sports,delivered,paypal,DE
ORD-00001135,USR-000742,2025-12-27,50.71,toys,returned,cod,US
ORD-00001136,USR-000437,2024-11-28,28.2,apparel,delivered,paypal,US
ORD-00001137,USR-000715,2026-01-05,29.36,sports,shipped,paypal,CA
ORD-00001138,USR-000374,2026-05-17,38.19,electronics,shipped,card,UK
ORD-00001139,USR-000280,2026-04-18,28.06,toys,cancelled,card,DE
ORD-00001140,USR-000339,2025-10-16,23.71,sports,cancelled,paypal,CA
ORD-00001141,USR-000882,2026-07-31,9.06,apparel,shipped,apple_pay,CA
ORD-00001142,USR-000406,2025-07-29,35.69,books,cancelled,apple_pay,US
ORD-00001143,USR-000588,2024-09-03,4.8,toys,delivered,apple_pay,UK
ORD-00001144,USR-000558,2025-09-26,25.13,apparel,delivered,paypal,CA
ORD-00001145,USR-000292,2025-07-01,19.98,electronics,shipped,cod,CA
ORD-00001146,USR-000783,2026-07-25,15.49,toys,cancelled,apple_pay,CA
ORD-00001147,USR-000477,2026-03-29,31.64,books,cancelled,card,DE
ORD-00001148,USR-000790,2025-12-10,29.81,sports,delivered,apple_pay,DE
ORD-00001149,USR-000063,2025-06-20,13.85,toys,shipped,paypal,CA
ORD-00001150,USR-000943,2024-12-08,33.92,toys,cancelled,cod,FR
ORD-00001151,USR-000112,2025-09-24,21.33,home,delivered,apple_pay,FR
ORD-00001152,USR-000097,2025-09-12,23.82,toys,shipped,card,US
ORD-00001153,USR-000059,2025-01-14,54.56,books,delivered,cod,FR
ORD-00001154,USR-000788,2026-02-24,26.49,toys,delivered,cod,FR
ORD-00001155,USR-000217,2025-03-14,63.58,toys,returned,card,FR
ORD-00001156,USR-000617,2024-10-18,34.65,home,delivered,cod,UK
ORD-00001157,USR-000722,2025-05-14,49.63,home,shipped,apple_pay,FR
ORD-00001158,USR-000208,2026-03-14,55.73,apparel,returned,cod,UK
ORD-00001159,USR-000007,2026-04-16,28.54,apparel,returned,apple_pay,DE
ORD-00001160,USR-000151,2025-10-07,47.33,sports,delivered,paypal,DE
ORD-00001161,USR-000027,2026-01-29,78.12,toys,delivered,card,FR
ORD-00001162,USR-000447,2025-01-04,27.43,toys,delivered,card,FR
ORD-00001163,USR-000908,2025-10-11,48.26,apparel,delivered,apple_pay,FR
ORD-00001164,USR-000004,2025-05-06,23.54,electronics,shipped,cod,DE
ORD-00001165,USR-000683,2024-12-06,37.38,sports,returned,cod,US
ORD-00001166,USR-000087,2025-10-31,12.81,electronics,returned,paypal,US
ORD-00001167,USR-000108,2026-03-21,28.0,toys,returned,apple_pay,DE
ORD-00001168,USR-000029,2025-11-20,67.54,toys,cancelled,apple_pay,DE
ORD-00001169,USR-000713,2025-01-18,76.69,books,shipped,paypal,US
ORD-00001170,USR-000363,2025-07-20,13.82,sports,shipped,cod,UK
ORD-00001171,USR-000749,2025-01-10,27.43,electronics,cancelled,card,US
ORD-00001172,USR-000508,2025-04-12,18.2,toys,cancelled,cod,DE
ORD-00001173,USR-000194,2025-11-27,20.35,electronics,delivered,cod,DE
ORD-00001174,USR-000269,2024-12-02,30.12,home,returned,cod,FR
ORD-00001175,USR-000245,2024-09-11,14.87,home,returned,cod,US
ORD-00001176,USR-000182,2026-06-22,11.13,apparel,shipped,card,DE
ORD-00001177,USR-000914,2024-10-08,10.79,apparel,shipped,cod,DE
ORD-00001178,USR-000115,2026-01-26,30.42,books,shipped,paypal,UK
ORD-00001179,USR-000245,2026-01-03,32.2,apparel,shipped,cod,FR
ORD-00001180,USR-000222,2025-12-24,26.45,toys,returned,apple_pay,CA
ORD-00001181,USR-000242,2025-08-19,18.06,sports,shipped,card,CA
ORD-00001182,USR-000613,2025-07-01,62.75,sports,cancelled,cod,FR
ORD-00001183,USR-000127,2025-02-16,8.58,sports,shipped,apple_pay,UK
ORD-00001184,USR-000126,2026-04-03,21.45,electronics,shipped,paypal,FR
ORD-00001185,USR-000227,2026-02-28,5.98,books,returned,apple_pay,US
ORD-00001186,USR-000813,2025-07-01,10.18,toys,returned,apple_pay,US
ORD-00001187,USR-000324,2026-07-30,16.37,toys,returned,cod,FR
ORD-00001188,USR-000081,2026-04-09,23.05,electronics,cancelled,paypal,UK
ORD-00001189,USR-000657,2026-06-09,17.57,books,delivered,card,UK
ORD-00001190,USR-000507,2024-12-31,7.06,electronics,returned,paypal,US
ORD-00001191,USR-000634,2024-08-10,42.81,toys,cancelled,cod,UK
ORD-00001192,USR-000428,2024-09-23,9.3,electronics,shipped,card,DE
ORD-00001193,USR-000549,2024-10-10,10.5,sports,delivered,apple_pay,UK
ORD-00001194,USR-000017,2024-10-18,14.89,electronics,cancelled,apple_pay,US
ORD-00001195,USR-000062,2025-11-02,35.45,home,shipped,cod,FR
ORD-00001196,USR-000486,2025-02-07,17.18,home,shipped,card,US
ORD-00001197,USR-000110,2024-10-30,25.75,books,returned,card,CA
ORD-00001198,USR-000983,2025-09-13,30.06,sports,cancelled,paypal,FR
ORD-00001199,USR-000315,2024-11-20,32.15,electronics,cancelled,cod,UK
ORD-00001200,USR-000406,2026-02-09,65.08,toys,shipped,cod,CA
ORD-00001201,USR-000310,2025-08-07,44.67,home,cancelled,cod,CA
ORD-00001202,USR-000004,2026-07-04,44.83,home,returned,paypal,CA
ORD-00001203,USR-000680,2024-10-07,16.12,sports,delivered,cod,CA
ORD-00001204,USR-000683,2026-01-12,17.46,sports,delivered,apple_pay,UK
ORD-00001205,USR-000484,2025-07-15,54.4,apparel,returned,card,CA
ORD-00001206,USR-000949,2024-09-18,43.74,apparel,delivered,cod,FR
ORD-00001207,USR-000793,2024-10-30,18.52,home,shipped,card,UK
ORD-00001208,USR-000648,2025-01-21,34.63,electronics,delivered,paypal,CA
ORD-00001209,USR-000299,2025-09-29,33.51,sports,delivered,cod,FR
ORD-00001210,USR-000043,2025-12-13,51.15,home,delivered,apple_pay,UK
ORD-00001211,USR-000125,2025-02-20,7.88,sports,returned,apple_pay,US
ORD-00001212,USR-000144,2026-03-29,73.92,books,delivered,apple_pay,DE
ORD-00001213,USR-000714,2025-04-21,38.75,apparel,returned,card,UK
ORD-00001214,USR-000745,2025-02-22,23.61,apparel,cancelled,paypal,UK
ORD-00001215,USR-000607,2025-10-04,27.53,toys,delivered,apple_pay,CA
ORD-00001216,USR-000585,2025-10-08,31.62,books,delivered,apple_pay,US
ORD-00001217,USR-000292,2026-04-25,36.05,books,shipped,card,UK
ORD-00001218,USR-000876,2025-10-10,13.64,apparel,delivered,paypal,US
ORD-00001219,USR-000111,2025-03-14,14.25,electronics,delivered,apple_pay,UK
ORD-00001220,USR-000447,2026-05-18,32.65,books,returned,cod,UK
ORD-00001221,USR-000640,2025-10-21,18.86,books,shipped,cod,CA
ORD-00001222,USR-000963,2025-11-13,36.99,toys,returned,cod,UK
ORD-00001223,USR-000973,2025-12-01,28.29,sports,cancelled,apple_pay,FR
ORD-00001224,USR-000127,2024-11-04,15.87,apparel,delivered,card,US
ORD-00001225,USR-000196,2024-11-05,11.38,electronics,shipped,card,UK
ORD-00001226,USR-000413,2025-07-25,57.21,electronics,shipped,apple_pay,CA
ORD-00001227,USR-000557,2024-12-09,8.57,apparel,shipped,paypal,UK
ORD-00001228,USR-000405,2024-10-05,12.88,apparel,shipped,paypal,US
ORD-00001229,USR-000143,2024-11-11,10.13,sports,delivered,cod,DE
ORD-00001230,USR-000395,2026-05-23,41.81,toys,returned,cod,DE
ORD-00001231,USR-000932,2025-03-22,23.61,books,returned,cod,CA
ORD-00001232,USR-000077,2025-03-12,14.22,toys,delivered,card,CA
ORD-00001233,USR-000853,2024-10-06,60.86,sports,shipped,apple_pay,DE
ORD-00001234,USR-000824,2024-12-08,58.54,electronics,returned,apple_pay,UK
ORD-00001235,USR-000907,2024-12-07,37.6,toys,shipped,paypal,DE
ORD-00001236,USR-000865,2025-12-17,18.44,toys,shipped,apple_pay,CA
ORD-00001237,USR-000225,2026-04-22,26.43,books,shipped,paypal,DE
ORD-00001238,USR-000664,2026-04-18,7.97,electronics,returned,cod,FR
ORD-00001239,USR-000022,2025-08-09,4.84,apparel,cancelled,paypal,CA
ORD-00001240,USR-000361,2025-11-21,59.88,toys,shipped,card,FR
ORD-00001241,USR-000629,2026-06-03,32.82,apparel,delivered,cod,FR
ORD-00001242,USR-000608,2025-11-25,14.97,toys,returned,card,UK
ORD-00001243,USR-000008,2024-08-29,23.93,books,cancelled,apple_pay,FR
ORD-00001244,USR-000625,2024-10-31,114.93,electronics,cancelled,cod,DE
ORD-00001245,USR-000517,2026-02-02,2.21,electronics,delivered,paypal,FR
ORD-00001246,USR-000957,2025-04-17,10.28,books,cancelled,card,FR
ORD-00001247,USR-000800,2025-12-20,58.39,toys,cancelled,apple_pay,CA
ORD-00001248,USR-000167,2025-01-18,77.61,home,delivered,paypal,CA
ORD-00001249,USR-000725,2024-10-10,10.69,apparel,cancelled,apple_pay,US
ORD-00001250,USR-000596,2025-09-26,18.08,home,delivered,card,US
ORD-00001251,USR-000611,2024-11-01,21.01,apparel,shipped,cod,CA
ORD-00001252,USR-000412,2024-08-29,78.08,apparel,cancelled,card,UK
ORD-00001253,USR-000067,2025-11-23,24.02,electronics,shipped,paypal,UK
ORD-00001254,USR-000138,2025-10-07,17.76,books,returned,card,CA
ORD-00001255,USR-000905,2024-12-17,9.37,sports,delivered,paypal,UK
ORD-00001256,USR-000968,2025-05-28,92.93,toys,cancelled,paypal,US
ORD-00001257,USR-000073,2026-04-09,58.35,home,returned,paypal,DE
ORD-00001258,USR-000913,2024-11-04,5.65,electronics,shipped,card,US
ORD-00001259,USR-000548,2026-04-30,24.67,electronics,delivered,cod,UK
ORD-00001260,USR-000801,2024-11-26,30.38,electronics,delivered,card,CA
ORD-00001261,USR-000722,2025-11-09,19.71,home,delivered,card,US
ORD-00001262,USR-000133,2025-02-13,12.41,books,delivered,cod,US
ORD-00001263,USR-000138,2025-11-29,53.39,apparel,returned,cod,FR
ORD-00001264,USR-000457,2025-10-02,38.95,electronics,delivered,apple_pay,FR
ORD-00001265,USR-000622,2026-03-13,46.66,apparel,shipped,paypal,US
ORD-00001266,USR-000287,2025-11-18,14.23,sports,cancelled,paypal,CA
ORD-00001267,USR-000315,2026-05-28,18.9,sports,cancelled,card,US
ORD-00001268,USR-000825,2025-05-27,17.97,electronics,cancelled,apple_pay,UK
ORD-00001269,USR-000984,2026-05-07,48.75,electronics,delivered,cod,CA
ORD-00001270,USR-000702,2024-10-20,48.28,books,cancelled,cod,DE
ORD-00001271,USR-000134,2025-04-09,35.48,apparel,returned,cod,DE
ORD-00001272,USR-000434,2025-08-17,23.31,home,delivered,paypal,FR
ORD-00001273,USR-000492,2024-08-13,23.43,electronics,delivered,paypal,FR
ORD-00001274,USR-000468,2025-06-21,57.94,apparel,cancelled,cod,CA
ORD-00001275,USR-000040,2025-06-27,18.06,home,cancelled,apple_pay,FR
ORD-00001276,USR-000420,2024-09-15,20.28,home,delivered,card,DE
ORD-00001277,USR-000985,2026-06-17,84.0,apparel,shipped,card,UK
ORD-00001278,USR-000898,2026-02-24,23.87,home,shipped,card,FR
ORD-00001279,USR-000653,2026-01-28,13.2,toys,shipped,card,UK
ORD-00001280,USR-000923,2025-04-27,16.74,electronics,shipped,paypal,DE
ORD-00001281,USR-000084,2025-12-23,33.32,apparel,returned,paypal,FR
ORD-00001282,USR-000322,2025-10-19,11.11,sports,cancelled,paypal,US
ORD-00001283,USR-000704,2026-07-19,51.45,toys,cancelled,apple_pay,CA
ORD-00001284,USR-000690,2025-03-31,18.14,apparel,returned,cod,DE
ORD-00001285,USR-000480,2025-12-11,39.65,books,shipped,paypal,US
ORD-00001286,USR-000781,2026-04-06,23.06,toys,delivered,apple_pay,US
ORD-00001287,USR-000788,2025-05-18,38.32,apparel,delivered,paypal,UK
ORD-00001288,USR-000413,2024-11-25,10.47,toys,returned,card,UK
ORD-00001289,USR-000098,2025-11-28,34.4,sports,returned,cod,US
ORD-00001290,USR-000535,2024-12-02,3.32,electronics,returned,paypal,UK
ORD-00001291,USR-000308,2026-04-23,12.01,books,returned,cod,US
ORD-00001292,USR-000118,2025-09-27,24.65,apparel,shipped,paypal,CA
ORD-00001293,USR-000335,2025-08-09,23.42,home,cancelled,paypal,US
ORD-00001294,USR-000475,2026-03-21,15.74,sports,returned,cod,UK
ORD-00001295,USR-000616,2025-08-10,78.7,electronics,delivered,apple_pay,CA
ORD-00001296,USR-000526,2025-07-28,20.68,toys,shipped,apple_pay,DE
ORD-00001297,USR-000862,2026-07-01,27.75,apparel,cancelled,card,US
ORD-00001298,USR-000952,2025-12-05,10.48,home,shipped,paypal,CA
ORD-00001299,USR-000086,2025-09-05,84.18,apparel,delivered,paypal,DE
ORD-00001300,USR-000377,2026-03-15,74.41,sports,delivered,card,CA
ORD-00001301,USR-000278,2025-03-02,6.79,home,shipped,paypal,UK
ORD-00001302,USR-000910,2026-02-18,15.66,home,delivered,apple_pay,CA
ORD-00001303,USR-000390,2025-08-21,30.33,apparel,delivered,apple_pay,UK
ORD-00001304,USR-000112,2026-06-20,29.53,apparel,shipped,card,DE
ORD-00001305,USR-000012,2024-10-02,24.1,sports,shipped,card,US
ORD-00001306,USR-000370,2024-12-14,42.15,toys,cancelled,apple_pay,CA
ORD-00001307,USR-000663,2024-11-24,7.04,electronics,cancelled,paypal,UK
ORD-00001308,USR-000794,2025-03-01,22.12,sports,delivered,apple_pay,FR
ORD-00001309,USR-000585,2025-05-12,35.71,toys,shipped,cod,US
ORD-00001310,USR-000547,2025-04-20,5.15,home,shipped,cod,UK
ORD-00001311,USR-000549,2026-05-24,63.15,electronics,cancelled,card,FR
ORD-00001312,USR-000110,2025-01-04,12.03,toys,cancelled,card,CA
ORD-00001313,USR-000819,2025-08-08,15.49,books,cancelled,paypal,UK
ORD-00001314,USR-000524,2026-01-06,12.53,toys,cancelled,paypal,FR
ORD-00001315,USR-000531,2024-11-22,41.98,sports,delivered,cod,CA
ORD-00001316,USR-000370,2024-11-20,6.19,home,shipped,apple_pay,CA
ORD-00001317,USR-000288,2025-04-09,39.04,sports,returned,apple_pay,UK
ORD-00001318,USR-000798,2025-05-21,76.13,home,shipped,card,UK
ORD-00001319,USR-000438,2026-01-10,18.62,sports,delivered,cod,FR
ORD-00001320,USR-000545,2026-03-09,18.34,electronics,returned,apple_pay,UK
ORD-00001321,USR-000822,2025-05-13,12.77,electronics,cancelled,apple_pay,DE
ORD-00001322,USR-000022,2024-10-28,27.54,apparel,cancelled,card,DE
ORD-00001323,USR-000161,2026-04-18,43.75,home,shipped,cod,US
ORD-00001324,USR-000095,2026-07-30,34.01,books,shipped,paypal,UK
ORD-00001325,USR-000480,2026-03-12,21.26,toys,delivered,cod,UK
ORD-00001326,USR-000207,2025-09-02,11.65,apparel,shipped,paypal,UK
ORD-00001327,USR-000061,2024-09-19,30.96,toys,cancelled,paypal,FR
ORD-00001328,USR-000521,2025-03-30,49.59,home,shipped,cod,FR
ORD-00001329,USR-000587,2024-10-22,14.23,electronics,returned,card,DE
ORD-00001330,USR-000606,2026-04-17,77.14,toys,cancelled,apple_pay,UK
ORD-00001331,USR-000620,2024-12-04,36.33,sports,delivered,paypal,DE
ORD-00001332,USR-000743,2025-11-04,16.22,toys,cancelled,paypal,DE
ORD-00001333,USR-000747,2025-02-28,13.3,electronics,cancelled,card,CA
ORD-00001334,USR-000219,2026-01-25,28.54,toys,shipped,cod,DE
ORD-00001335,USR-000105,2026-06-08,13.98,home,delivered,apple_pay,US
ORD-00001336,USR-000285,2025-08-11,38.44,toys,cancelled,card,US
ORD-00001337,USR-000168,2026-07-13,26.63,apparel,delivered,card,UK
ORD-00001338,USR-000007,2026-01-29,53.6,books,shipped,card,DE
ORD-00001339,USR-000794,2024-09-15,42.99,home,cancelled,paypal,FR
ORD-00001340,USR-000736,2025-06-18,64.29,sports,returned,cod,UK
ORD-00001341,USR-000187,2025-06-05,15.7,toys,cancelled,paypal,CA
ORD-00001342,USR-000840,2025-02-19,98.63,electronics,shipped,cod,FR
ORD-00001343,USR-000987,2025-10-01,13.65,toys,shipped,card,UK
ORD-00001344,USR-000123,2025-02-28,14.27,toys,cancelled,cod,FR
ORD-00001345,USR-000683,2025-02-02,53.5,sports,delivered,apple_pay,UK
ORD-00001346,USR-000488,2026-03-19,27.14,books,returned,paypal,US
ORD-00001347,USR-000682,2025-08-17,52.93,electronics,delivered,paypal,FR
ORD-00001348,USR-000488,2026-05-22,18.26,home,cancelled,card,CA
ORD-00001349,USR-000701,2025-04-22,49.02,home,delivered,paypal,DE
ORD-00001350,USR-000558,2026-01-18,19.9,apparel,cancelled,apple_pay,CA
ORD-00001351,USR-000252,2024-11-05,33.91,home,returned,card,CA
ORD-00001352,USR-000241,2026-03-20,65.17,sports,cancelled,card,DE
ORD-00001353,USR-000370,2025-08-10,20.64,electronics,shipped,paypal,US
ORD-00001354,USR-000839,2025-09-16,73.99,apparel,returned,card,FR
ORD-00001355,USR-000290,2026-02-15,65.7,apparel,shipped,apple_pay,US
ORD-00001356,USR-000970,2025-07-06,20.48,sports,returned,apple_pay,FR
ORD-00001357,USR-000718,2026-03-04,40.46,toys,cancelled,card,FR
ORD-00001358,USR-000347,2025-08-28,27.11,home,delivered,apple_pay,FR
ORD-00001359,USR-000849,2025-04-08,44.51,electronics,returned,cod,FR
ORD-00001360,USR-000299,2026-01-26,31.31,electronics,returned,apple_pay,US
ORD-00001361,USR-000554,2025-03-20,49.09,toys,shipped,card,UK
ORD-00001362,USR-000813,2025-07-03,32.25,home,delivered,apple_pay,DE
ORD-00001363,USR-000150,2025-04-10,17.18,home,shipped,apple_pay,US
ORD-00001364,USR-000436,2025-01-12,3.5,sports,returned,apple_pay,FR
ORD-00001365,USR-000323,2025-01-07,20.71,apparel,delivered,cod,DE
ORD-00001366,USR-000469,2025-01-20,18.58,sports,shipped,cod,FR
ORD-00001367,USR-000626,2025-05-20,44.79,sports,delivered,card,CA
ORD-00001368,USR-000286,2024-10-02,51.58,apparel,returned,apple_pay,UK
ORD-00001369,USR-000693,2025-10-29,37.59,electronics,cancelled,paypal,DE
ORD-00001370,USR-000560,2025-09-23,8.66,home,delivered,cod,FR
ORD-00001371,USR-000206,2024-11-08,21.26,books,returned,apple_pay,DE
ORD-00001372,USR-000806,2026-01-24,35.73,home,returned,cod,CA
ORD-00001373,USR-000075,2025-02-05,14.11,apparel,cancelled,cod,FR
ORD-00001374,USR-000884,2025-09-08,37.73,apparel,cancelled,paypal,CA
ORD-00001375,USR-000723,2026-06-17,17.2,sports,returned,card,US
ORD-00001376,USR-000595,2026-01-30,29.15,apparel,cancelled,cod,FR
ORD-00001377,USR-000218,2026-07-28,18.5,toys,shipped,card,CA
ORD-00001378,USR-000924,2025-11-13,47.15,toys,returned,apple_pay,CA
ORD-00001379,USR-000129,2026-01-17,28.69,toys,cancelled,cod,DE
ORD-00001380,USR-000836,2026-05-12,46.09,apparel,returned,apple_pay,DE
ORD-00001381,USR-000102,2026-03-11,14.2,apparel,cancelled,card,DE
ORD-00001382,USR-000317,2025-03-04,47.31,sports,returned,card,DE
ORD-00001383,USR-000245,2024-11-12,24.91,sports,shipped,card,UK
ORD-00001384,USR-000914,2026-07-19,23.3,home,delivered,apple_pay,UK
ORD-00001385,USR-000996,2026-06-30,18.14,sports,delivered,paypal,UK
ORD-00001386,USR-000779,2024-12-24,26.95,apparel,cancelled,paypal,DE
ORD-00001387,USR-000519,2025-05-22,19.75,apparel,cancelled,card,FR
ORD-00001388,USR-000516,2024-12-31,24.55,electronics,cancelled,paypal,US
ORD-00001389,USR-000649,2026-01-28,14.7,electronics,shipped,card,UK
ORD-00001390,USR-000577,2024-08-14,32.2,electronics,delivered,apple_pay,UK
ORD-00001391,USR-000971,2025-01-14,29.33,home,returned,cod,DE
ORD-00001392,USR-000073,2024-10-05,9.47,home,delivered,cod,DE
ORD-00001393,USR-000400,2024-09-30,35.02,books,delivered,card,DE
ORD-00001394,USR-000703,2025-06-20,42.73,sports,returned,cod,DE
ORD-00001395,USR-000770,2025-09-05,95.11,sports,returned,apple_pay,DE
ORD-00001396,USR-000997,2025-09-10,18.35,electronics,delivered,apple_pay,CA
ORD-00001397,USR-000601,2025-07-07,21.87,home,shipped,card,DE
ORD-00001398,USR-000373,2026-07-07,7.15,books,returned,paypal,FR
ORD-00001399,USR-000572,2026-03-03,36.26,sports,cancelled,apple_pay,UK
ORD-00001400,USR-000146,2025-12-25,12.14,toys,cancelled,card,DE
ORD-00001401,USR-000912,2024-09-05,33.72,books,returned,paypal,FR
ORD-00001402,USR-000443,2026-04-11,39.36,apparel,returned,cod,CA
ORD-00001403,USR-000313,2025-04-11,18.01,apparel,shipped,paypal,CA
ORD-00001404,USR-000841,2025-04-03,25.28,sports,cancelled,apple_pay,FR
ORD-00001405,USR-000545,2025-03-28,15.73,home,cancelled,paypal,UK
ORD-00001406,USR-000365,2025-05-19,12.36,home,delivered,apple_pay,CA
ORD-00001407,USR-000422,2025-12-25,190.73,home,returned,paypal,UK
ORD-00001408,USR-000075,2026-02-06,43.37,books,returned,card,CA
ORD-00001409,USR-000337,2025-01-08,18.16,sports,returned,paypal,CA
ORD-00001410,USR-000828,2024-12-28,101.7,books,cancelled,cod,UK
ORD-00001411,USR-000070,2026-01-06,22.36,electronics,cancelled,cod,US
ORD-00001412,USR-000710,2025-12-08,7.57,books,delivered,cod,CA
ORD-00001413,USR-000271,2024-10-29,15.82,toys,shipped,paypal,DE
ORD-00001414,USR-000821,2026-06-08,15.54,home,delivered,cod,FR
ORD-00001415,USR-000469,2024-11-20,12.0,toys,delivered,card,US
ORD-00001416,USR-000135,2025-12-03,28.11,books,cancelled,paypal,US
ORD-00001417,USR-000193,2024-11-18,28.26,electronics,delivered,paypal,US
ORD-00001418,USR-000795,2024-12-14,48.52,apparel,delivered,apple_pay,UK
ORD-00001419,USR-000749,2026-04-29,37.7,home,cancelled,cod,CA
ORD-00001420,USR-000155,2026-05-31,9.82,sports,returned,paypal,CA
ORD-00001421,USR-000617,2026-07-16,8.38,apparel,shipped,apple_pay,CA
ORD-00001422,USR-000750,2024-12-19,14.77,electronics,delivered,apple_pay,US
ORD-00001423,USR-000241,2024-09-18,8.5,home,cancelled,card,UK
ORD-00001424,USR-000916,2025-08-02,15.24,home,cancelled,paypal,UK
ORD-00001425,USR-000051,2026-02-06,23.97,toys,shipped,paypal,CA
ORD-00001426,USR-000528,2026-07-16,6.77,books,returned,card,CA
ORD-00001427,USR-000272,2025-09-13,16.51,electronics,delivered,card,FR
ORD-00001428,USR-000013,2024-12-21,23.51,books,shipped,paypal,UK
ORD-00001429,USR-000720,2024-08-30,22.53,sports,returned,apple_pay,UK
ORD-00001430,USR-000264,2025-11-20,22.74,electronics,returned,apple_pay,DE
ORD-00001431,USR-000970,2025-06-30,15.1,books,delivered,apple_pay,DE
ORD-00001432,USR-000961,2026-06-24,21.63,toys,shipped,paypal,FR
ORD-00001433,USR-000763,2026-01-28,76.03,electronics,returned,card,CA
ORD-00001434,USR-000985,2025-08-07,30.41,home,shipped,paypal,FR
ORD-00001435,USR-000052,2024-09-10,21.24,toys,cancelled,paypal,UK
ORD-00001436,USR-000832,2026-02-12,22.66,toys,delivered,paypal,FR
ORD-00001437,USR-000886,2024-12-13,27.94,sports,delivered,card,CA
ORD-00001438,USR-000453,2025-01-01,19.24,toys,cancelled,apple_pay,DE
ORD-00001439,USR-000684,2026-02-23,36.46,toys,delivered,cod,CA
ORD-00001440,USR-000182,2026-04-09,16.85,toys,cancelled,card,US
ORD-00001441,USR-000004,2025-09-27,118.2,electronics,returned,apple_pay,CA
ORD-00001442,USR-000402,2026-06-20,16.89,electronics,returned,card,UK
ORD-00001443,USR-000151,2025-01-14,19.12,electronics,cancelled,paypal,DE
ORD-00001444,USR-000521,2025-08-04,51.64,sports,delivered,card,FR
ORD-00001445,USR-000938,2025-07-18,11.75,home,shipped,card,US
ORD-00001446,USR-000045,2026-01-28,70.22,toys,returned,paypal,CA
ORD-00001447,USR-000351,2025-10-18,27.79,toys,returned,cod,UK
ORD-00001448,USR-000291,2024-10-06,18.89,apparel,returned,paypal,FR
