transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,currency,status
TXN-00002262,CUST-000700,2024-10-10,19.46,entertainment,transfer,USD,failed
TXN-00002263,CUST-000087,2025-12-08,31.19,entertainment,credit,EUR,failed
TXN-00002264,CUST-000590,2025-02-23,127.0,grocery,debit,GBP,completed
TXN-00002265,CUST-000378,2026-04-21,10.25,healthcare,debit,EUR,pending
TXN-00002266,CUST-000743,2026-07-21,111.45,entertainment,transfer,USD,failed
TXN-00002267,CUST-000705,2025-01-21,24.31,utilities,debit,EUR,completed
TXN-00002268,CUST-000210,2025-11-30,68.21,entertainment,credit,USD,failed
TXN-00002269,CUST-000264,2026-05-05,92.4,grocery,credit,GBP,completed
TXN-00002270,CUST-000827,2025-09-10,8.24,healthcare,credit,GBP,completed
TXN-00002271,CUST-000558,2025-09-09,22.4,utilities,debit,EUR,completed
TXN-00002272,CUST-000138,2024-11-04,27.31,travel,debit,EUR,completed
TXN-00002273,CUST-000741,2025-10-05,139.49,dining,credit,EUR,completed
TXN-00002274,CUST-000473,2024-12-25,130.12,healthcare,debit,USD,completed
TXN-00002275,CUST-000214,2025-07-16,50.94,travel,transfer,GBP,completed
TXN-00002276,CUST-000251,2025-10-10,48.82,utilities,transfer,EUR,pending
TXN-00002277,CUST-000747,2026-03-19,40.91,electronics,transfer,EUR,completed
TXN-00002278,CUST-000908,2025-11-22,13.72,grocery,debit,GBP,failed
TXN-00002279,CUST-000791,2026-03-08,37.17,electronics,debit,USD,pending
TXN-00002280,CUST-000543,2025-01-03,27.33,healthcare,debit,EUR,completed
TXN-00002281,CUST-000175,2026-07-14,55.32,travel,transfer,GBP,failed
TXN-00002282,CUST-000152,2025-10-22,11.4,electronics,credit,EUR,completed
TXN-00002283,CUST-000095,2026-03-04,116.03,travel,transfer,GBP,pending
TXN-00002284,CUST-000964,2025-11-12,242.34,utilities,debit,EUR,completed
TXN-00002285,CUST-000505,2025-10-27,94.29,entertainment,transfer,USD,failed
TXN-00002286,CUST-000711,2026-03-20,17.16,grocery,debit,USD,failed
TXN-00002287,CUST-000907,2024-10-13,16.97,healthcare,debit,USD,pending
TXN-00002288,CUST-000158,2025-12-13,43.54,utilities,debit,USD,completed
TXN-00002289,CUST-000787,2024-12-01,11.2,healthcare,transfer,USD,pending
TXN-00002290,CUST-000586,2026-06-19,7.87,dining,credit,GBP,failed
TXN-00002291,CUST-000925,2024-08-28,17.79,healthcare,credit,EUR,failed
TXN-00002292,CUST-000987,2025-05-16,14.41,healthcare,debit,GBP,pending
TXN-00002293,CUST-000799,2024-10-17,18.2,dining,transfer,GBP,failed
TXN-00002294,CUST-000916,2026-02-17,35.38,travel,debit,GBP,pending
TXN-00002295,CUST-000630,2024-12-17,45.81,utilities,credit,EUR,failed
TXN-00002296,CUST-000711,2024-08-12,147.13,healthcare,transfer,USD,pending
TXN-00002297,CUST-000293,2024-11-28,158.12,utilities,credit,EUR,failed
TXN-00002298,CUST-000827,2025-10-05,5.04,utilities,transfer,GBP,failed
TXN-00002299,CUST-000431,2025-04-30,77.98,dining,transfer,EUR,failed
TXN-00002300,CUST-000658,2025-01-13,47.44,utilities,transfer,GBP,pending
TXN-00002301,CUST-000092,2026-06-17,70.68,healthcare,credit,GBP,pending
TXN-00002302,CUST-000653,2025-02-01,75.57,electronics,transfer,USD,pending
TXN-00002303,CUST-000022,2026-04-03,52.41,entertainment,debit,USD,completed
TXN-00002304,CUST-000111,2025-11-16,4.63,entertainment,debit,EUR,completed
TXN-00002305,CUST-000795,2025-12-22,97.57,healthcare,debit,EUR,failed
TXN-00002306,CUST-000717,2025-12-17,8.88,dining,credit,USD,failed
TXN-00002307,CUST-000453,2025-03-08,18.71,healthcare,transfer,USD,failed
TXN-00002308,CUST-000622,2024-08-11,10.35,healthcare,credit,GBP,completed
TXN-00002309,CUST-000921,2025-09-16,17.96,utilities,transfer,GBP,pending
TXN-00002310,CUST-000350,2024-10-05,63.85,entertainment,credit,GBP,failed
TXN-00002311,CUST-000151,2025-07-28,29.28,entertainment,transfer,EUR,failed
TXN-00002312,CUST-000388,2024-12-20,18.61,entertainment,debit,USD,failed
TXN-00002313,CUST-000494,2024-11-05,52.98,entertainment,transfer,USD,completed
TXN-00002314,CUST-000827,2025-10-16,36.28,entertainment,debit,EUR,completed
TXN-00002315,CUST-000796,2025-06-15,16.49,travel,transfer,EUR,failed
TXN-00002316,CUST-000279,2024-12-22,39.66,grocery,debit,EUR,completed
TXN-00002317,CUST-000002,2026-04-09,28.56,dining,debit,USD,completed
TXN-00002318,CUST-000854,2024-12-19,96.95,travel,debit,USD,failed
TXN-00002319,CUST-000198,2025-04-19,63.34,entertainment,debit,USD,completed
TXN-00002320,CUST-000385,2024-08-21,36.54,electronics,debit,EUR,failed
TXN-00002321,CUST-000622,2026-04-20,11.79,travel,transfer,GBP,completed
TXN-00002322,CUST-000893,2025-02-03,40.58,dining,transfer,USD,completed
TXN-00002323,CUST-000748,2025-12-05,20.12,electronics,debit,EUR,pending
TXN-00002324,CUST-000454,2025-07-07,41.37,grocery,transfer,EUR,completed
TXN-00002325,CUST-000744,2025-11-15,12.56,utilities,debit,GBP,completed
TXN-00002326,CUST-000353,2025-05-26,64.35,utilities,credit,EUR,completed
TXN-00002327,CUST-000165,2025-10-02,125.19,grocery,credit,USD,pending
TXN-00002328,CUST-000960,2025-12-24,35.54,grocery,debit,USD,completed
TXN-00002329,CUST-000465,2024-08-13,82.18,utilities,debit,USD,pending
TXN-00002330,CUST-000938,2024-08-12,35.4,grocery,debit,USD,failed
TXN-00002331,CUST-000105,2024-10-23,26.81,dining,debit,GBP,failed
TXN-00002332,CUST-000326,2025-10-07,12.17,healthcare,credit,EUR,completed
TXN-00002333,CUST-000195,2026-08-07,21.81,utilities,transfer,EUR,pending
TXN-00002334,CUST-000271,2026-02-06,52.64,travel,transfer,EUR,completed
TXN-00002335,CUST-000145,2026-07-04,67.21,grocery,debit,EUR,pending
TXN-00002336,CUST-000292,2025-05-10,19.3,grocery,credit,EUR,failed
TXN-00002337,CUST-000111,2025-04-15,64.12,healthcare,debit,USD,completed
TXN-00002338,CUST-000015,2026-07-10,117.9,dining,transfer,GBP,completed
TXN-00002339,CUST-000105,2025-01-10,42.02,dining,debit,GBP,failed
TXN-00002340,CUST-000349,2026-02-12,62.35,utilities,transfer,GBP,pending
TXN-00002341,CUST-000240,2026-06-25,4.16,travel,debit,GBP,completed
TXN-00002342,CUST-000557,2026-04-21,47.73,grocery,credit,USD,failed
TXN-00002343,CUST-000769,2025-08-30,25.42,dining,transfer,GBP,failed
TXN-00002344,CUST-000737,2025-02-11,45.33,grocery,credit,EUR,failed
TXN-00002345,CUST-000063,2025-01-14,3.81,travel,credit,GBP,completed
TXN-00002346,CUST-000881,2026-05-01,62.31,grocery,credit,GBP,completed
TXN-00002347,CUST-000087,2026-06-03,43.08,travel,transfer,EUR,pending
TXN-00002348,CUST-000691,2025-07-25,68.07,grocery,credit,GBP,pending
TXN-00002349,CUST-000960,2025-05-07,15.84,healthcare,debit,GBP,completed
TXN-00002350,CUST-000536,2024-09-30,8.45,electronics,transfer,EUR,pending
TXN-00002351,CUST-000774,2025-03-04,37.88,healthcare,transfer,GBP,pending
TXN-00002352,CUST-000241,2025-08-03,25.9,electronics,transfer,USD,completed
TXN-00002353,CUST-000130,2025-06-22,26.04,healthcare,transfer,GBP,completed
TXN-00002354,CUST-000679,2024-10-31,75.75,utilities,transfer,GBP,failed
TXN-00002355,CUST-000257,2025-07-14,33.59,travel,credit,GBP,pending
TXN-00002356,CUST-000867,2025-11-08,64.22,utilities,debit,GBP,completed
TXN-00002357,CUST-000291,2026-05-26,18.87,healthcare,credit,USD,failed
TXN-00002358,CUST-000671,2025-12-25,29.22,travel,debit,GBP,pending
TXN-00002359,CUST-000459,2025-07-04,27.47,entertainment,transfer,USD,completed
TXN-00002360,CUST-000957,2024-11-13,41.21,entertainment,debit,GBP,completed
TXN-00002361,CUST-000737,2024-11-18,32.62,dining,transfer,USD,failed
TXN-00002362,CUST-000589,2026-07-16,104.94,utilities,debit,USD,pending
TXN-00002363,CUST-000529,2026-06-01,40.78,utilities,debit,GBP,failed
TXN-00002364,CUST-000326,2026-04-16,61.57,entertainment,debit,EUR,completed
TXN-00002365,CUST-000713,2024-09-15,77.24,dining,credit,GBP,failed
TXN-00002366,CUST-000340,2025-11-06,59.82,grocery,transfer,USD,completed
TXN-00002367,CUST-000287,2025-12-01,64.44,utilities,credit,EUR,pending
TXN-00002368,CUST-000258,2026-01-25,13.27,dining,transfer,EUR,completed
TXN-00002369,CUST-000144,2025-08-22,11.11,electronics,debit,GBP,completed
TXN-00002370,CUST-000650,2026-04-29,282.45,entertainment,credit,USD,completed
TXN-00002371,CUST-000560,2025-09-10,81.76,travel,credit,USD,failed
TXN-00002372,CUST-000697,2026-01-21,66.81,entertainment,credit,GBP,pending
TXN-00002373,CUST-000183,2025-03-02,78.66,travel,transfer,USD,pending
TXN-00002374,CUST-000969,2026-01-11,83.85,travel,credit,GBP,failed
TXN-00002375,CUST-000801,2025-11-19,44.04,entertainment,transfer,USD,failed
TXN-00002376,CUST-000728,2024-12-16,26.17,utilities,credit,GBP,pending
TXN-00002377,CUST-000980,2025-01-04,11.69,electronics,debit,GBP,pending
TXN-00002378,CUST-000775,2024-10-29,31.42,entertainment,credit,USD,completed
TXN-00002379,CUST-000199,2025-12-07,16.37,utilities,transfer,GBP,completed
TXN-00002380,CUST-000949,2024-08-17,38.97,travel,transfer,GBP,pending
TXN-00002381,CUST-000596,2025-05-08,5.73,grocery,credit,USD,pending
TXN-00002382,CUST-000315,2025-10-20,14.88,grocery,credit,EUR,completed
TXN-00002383,CUST-000110,2026-01-09,20.68,healthcare,debit,EUR,pending
TXN-00002384,CUST-000746,2024-12-16,89.87,travel,credit,EUR,pending
TXN-00002385,CUST-000047,2025-12-31,9.11,grocery,debit,EUR,completed
TXN-00002386,CUST-000468,2025-09-11,23.54,grocery,transfer,GBP,failed
TXN-00002387,CUST-000485,2024-11-17,41.0,entertainment,debit,EUR,completed
TXN-00002388,CUST-000279,2026-01-28,25.81,healthcare,transfer,GBP,pending
TXN-00002389,CUST-000412,2025-04-21,19.37,electronics,transfer,EUR,pending
TXN-00002390,CUST-000060,2026-01-10,40.29,entertainment,credit,GBP,pending
TXN-00002391,CUST-000287,2025-05-15,23.76,dining,transfer,EUR,failed
TXN-00002392,CUST-000346,2025-04-28,14.55,utilities,transfer,EUR,pending
TXN-00002393,CUST-000816,2025-11-30,63.97,healthcare,debit,EUR,failed
TXN-00002394,CUST-000933,2024-09-08,16.76,utilities,debit,GBP,failed
TXN-00002395,CUST-000900,2024-12-05,26.38,travel,transfer,GBP,pending
TXN-00002396,CUST-000569,2025-01-15,92.56,electronics,credit,EUR,failed
TXN-00002397,CUST-000538,2024-10-19,43.0,healthcare,transfer,EUR,completed
TXN-00002398,CUST-000512,2025-07-15,93.57,utilities,credit,GBP,pending
TXN-00002399,CUST-000659,2025-04-18,20.69,travel,credit,GBP,failed
TXN-00002400,CUST-000721,2025-03-08,16.08,travel,debit,GBP,completed
TXN-00002401,CUST-000825,2025-08-29,144.26,entertainment,debit,GBP,completed
TXN-00002402,CUST-000195,2026-05-31,56.17,healthcare,debit,GBP,completed
TXN-00002403,CUST-000642,2025-01-12,24.65,dining,transfer,USD,completed
TXN-00002404,CUST-000533,2026-05-20,20.6,travel,debit,GBP,failed
TXN-00002405,CUST-000475,2025-08-04,21.01,entertainment,credit,EUR,failed
TXN-00002406,CUST-000724,2024-08-27,11.68,entertainment,debit,EUR,pending
TXN-00002407,CUST-000476,2026-02-06,12.54,electronics,transfer,GBP,pending
TXN-00002408,CUST-000496,2024-10-07,18.33,healthcare,debit,EUR,completed
TXN-00002409,CUST-000634,2025-06-29,20.67,travel,transfer,USD,pending
TXN-00002410,CUST-000055,2024-10-28,35.97,dining,debit,GBP,pending
TXN-00002411,CUST-000180,2026-03-18,4.73,utilities,debit,GBP,failed
TXN-00002412,CUST-000597,2026-07-30,78.84,travel,debit,GBP,failed
TXN-00002413,CUST-000932,2025-07-16,60.85,travel,debit,GBP,pending
TXN-00002414,CUST-000819,2026-04-06,6.52,grocery,transfer,EUR,completed
TXN-00002415,CUST-000567,2025-09-04,36.27,travel,credit,GBP,pending
TXN-00002416,CUST-000720,2026-01-28,95.74,electronics,transfer,EUR,pending
TXN-00002417,CUST-000428,2026-07-05,27.17,dining,debit,USD,pending
TXN-00002418,CUST-000297,2024-08-13,6.01,healthcare,credit,GBP,failed
TXN-00002419,CUST-000743,2025-03-29,84.36,healthcare,credit,USD,completed
TXN-00002420,CUST-000585,2025-04-08,14.74,healthcare,credit,GBP,pending
TXN-00002421,CUST-000737,2025-08-13,11.67,entertainment,credit,USD,failed
TXN-00002422,CUST-000975,2026-05-09,84.89,travel,debit,USD,completed
TXN-00002423,CUST-000832,2026-02-10,15.05,utilities,transfer,USD,failed
TXN-00002424,CUST-000193,2025-06-20,16.08,healthcare,transfer,EUR,failed
TXN-00002425,CUST-000516,2025-01-25,33.75,electronics,transfer,USD,failed
TXN-00002426,CUST-000758,2024-08-19,47.34,travel,transfer,GBP,pending
TXN-00002427,CUST-000947,2024-12-11,52.56,electronics,credit,USD,pending
TXN-00002428,CUST-000661,2025-10-31,8.65,entertainment,transfer,EUR,completed
TXN-00002429,CUST-000472,2025-03-14,18.44,utilities,transfer,USD,completed
TXN-00002430,CUST-000798,2025-07-27,10.61,entertainment,transfer,GBP,failed
TXN-00002431,CUST-000357,2026-03-20,42.44,travel,credit,EUR,failed
TXN-00002432,CUST-000889,2026-06-28,49.38,healthcare,debit,USD,failed
TXN-00002433,CUST-000426,2025-01-07,55.29,healthcare,debit,USD,pending
TXN-00002434,CUST-000050,2026-04-26,65.49,grocery,debit,USD,completed
TXN-00002435,CUST-000888,2025-03-02,77.92,dining,credit,EUR,failed
TXN-00002436,CUST-000143,2025-12-13,47.98,grocery,credit,EUR,completed
TXN-00002437,CUST-000133,2025-04-28,39.12,travel,transfer,EUR,failed
TXN-00002438,CUST-000761,2024-12-30,69.4,healthcare,transfer,GBP,completed
TXN-00002439,CUST-000038,2025-10-26,23.32,dining,credit,USD,failed
TXN-00002440,CUST-000014,2025-03-01,49.6,utilities,credit,GBP,completed
TXN-00002441,CUST-000154,2024-10-01,54.89,grocery,debit,EUR,completed
TXN-00002442,CUST-000809,2025-12-06,37.8,healthcare,debit,EUR,completed
TXN-00002443,CUST-000591,2024-08-28,16.89,travel,debit,GBP,completed
TXN-00002444,CUST-000718,2025-03-31,23.75,entertainment,debit,GBP,failed
TXN-00002445,CUST-000671,2025-03-29,65.8,electronics,debit,GBP,failed
TXN-00002446,CUST-000509,2025-08-28,16.76,travel,credit,USD,pending
TXN-00002447,CUST-000958,2025-08-09,24.84,electronics,credit,EUR,completed
TXN-00002448,CUST-000218,2024-12-05,62.91,grocery,transfer,USD,completed
TXN-00002449,CUST-000145,2025-03-08,28.03,travel,credit,USD,failed
TXN-00002450,CUST-000507,2026-06-18,22.98,healthcare,debit,EUR,failed
TXN-00002451,CUST-000739,2025-06-30,101.45,entertainment,transfer,USD,pending
TXN-00002452,CUST-000234,2025-01-25,72.02,grocery,credit,EUR,pending
TXN-00002453,CUST-000976,2025-08-05,67.17,travel,transfer,GBP,pending
TXN-00002454,CUST-000034,2025-02-07,22.37,healthcare,credit,EUR,pending
TXN-00002455,CUST-000578,2025-07-04,160.51,electronics,credit,EUR,failed
TXN-00002456,CUST-000067,2025-08-02,21.49,entertainment,credit,EUR,pending
TXN-00002457,CUST-000436,2026-01-26,3.84,travel,credit,EUR,pending
TXN-00002458,CUST-000003,2025-09-20,9.97,entertainment,debit,GBP,completed
TXN-00002459,CUST-000040,2026-01-20,57.57,travel,debit,EUR,pending
TXN-00002460,CUST-000283,2026-08-06,49.27,travel,credit,GBP,completed
TXN-00002461,CUST-000558,2025-11-26,54.11,grocery,debit,GBP,completed
TXN-00002462,CUST-000890,2025-05-22,55.85,travel,transfer,USD,pending
TXN-00002463,CUST-000464,2025-12-03,51.26,grocery,credit,EUR,failed
TXN-00002464,CUST-000977,2026-04-07,21.32,entertainment,credit,USD,completed
TXN-00002465,CUST-000721,2025-04-13,28.88,entertainment,transfer,GBP,pending
TXN-00002466,CUST-000458,2025-08-15,27.71,electronics,credit,USD,completed
TXN-00002467,CUST-000124,2025-03-31,37.57,utilities,debit,GBP,pending
TXN-00002468,CUST-000161,2026-01-14,29.63,dining,credit,EUR,completed
TXN-00002469,CUST-000081,2024-08-13,26.7,travel,debit,GBP,pending
TXN-00002470,CUST-000020,2025-08-06,26.26,electronics,credit,GBP,failed
TXN-00002471,CUST-000026,2024-12-05,182.85,grocery,credit,GBP,pending
TXN-00002472,CUST-000683,2024-12-08,19.68,grocery,debit,GBP,failed
TXN-00002473,CUST-000269,2025-11-19,42.84,healthcare,debit,GBP,failed
TXN-00002474,CUST-000776,2026-07-26,84.62,utilities,credit,GBP,completed
TXN-00002475,CUST-000323,2025-02-01,33.55,electronics,transfer,GBP,pending
TXN-00002476,CUST-000952,2026-01-20,35.84,travel,transfer,USD,completed
TXN-00002477,CUST-000475,2025-09-12,49.09,entertainment,credit,EUR,failed
TXN-00002478,CUST-000570,2025-09-24,48.52,dining,debit,USD,completed
TXN-00002479,CUST-000497,2024-11-02,24.34,dining,transfer,EUR,completed
TXN-00002480,CUST-000239,2025-12-25,223.58,dining,debit,USD,failed
TXN-00002481,CUST-000706,2026-06-02,45.28,grocery,transfer,EUR,completed
TXN-00002482,CUST-000069,2024-11-11,14.77,utilities,debit,USD,completed
TXN-00002483,CUST-000479,2025-04-28,10.56,healthcare,debit,USD,completed
TXN-00002484,CUST-000421,2024-10-12,41.82,entertainment,transfer,GBP,pending
TXN-00002485,CUST-000098,2024-12-01,345.91,grocery,debit,EUR,failed
TXN-00002486,CUST-000719,2026-04-04,73.98,healthcare,transfer,GBP,pending
TXN-00002487,CUST-000923,2025-02-10,19.18,dining,debit,GBP,failed
TXN-00002488,CUST-000516,2025-06-16,109.28,entertainment,debit,GBP,pending
TXN-00002489,CUST-000916,2024-12-28,16.31,travel,debit,EUR,pending
TXN-00002490,CUST-000535,2025-05-15,42.41,healthcare,credit,GBP,pending
TXN-00002491,CUST-000449,2024-08-30,120.05,grocery,debit,EUR,failed
TXN-00002492,CUST-000048,2026-05-17,28.11,utilities,debit,USD,completed
TXN-00002493,CUST-000390,2025-10-18,37.5,dining,debit,GBP,failed
TXN-00002494,CUST-000087,2025-04-30,111.97,dining,transfer,GBP,pending
TXN-00002495,CUST-000811,2024-12-16,8.22,healthcare,transfer,USD,pending
TXN-00002496,CUST-000744,2024-09-07,75.28,utilities,credit,GBP,failed
TXN-00002497,CUST-000052,2025-03-26,15.22,travel,transfer,USD,pending
TXN-00002498,CUST-000927,2024-09-25,221.27,dining,debit,EUR,pending
TXN-00002499,CUST-000046,2025-07-16,32.55,travel,debit,EUR,pending
TXN-00002500,CUST-000691,2026-01-11,37.33,dining,credit,USD,pending
TXN-00002501,CUST-000595,2025-02-23,48.8,electronics,transfer,USD,failed
TXN-00002502,CUST-000949,2026-07-04,24.57,entertainment,transfer,EUR,pending
TXN-00002503,CUST-000560,2026-03-17,20.71,healthcare,credit,USD,pending
TXN-00002504,CUST-000464,2026-01-15,33.75,dining,debit,USD,failed
TXN-00002505,CUST-000347,2025-07-10,92.28,entertainment,debit,GBP,pending
TXN-00002506,CUST-000282,2025-12-09,35.4,healthcare,transfer,USD,pending
TXN-00002507,CUST-000548,2025-02-22,21.08,travel,transfer,USD,pending
TXN-00002508,CUST-000141,2025-04-22,99.54,travel,transfer,EUR,failed
TXN-00002509,CUST-000590,2026-03-24,41.67,entertainment,debit,GBP,pending
TXN-00002510,CUST-000111,2025-06-25,16.46,dining,debit,EUR,completed
TXN-00002511,CUST-000255,2025-06-22,14.3,healthcare,transfer,USD,pending
TXN-00002512,CUST-000341,2025-08-15,119.25,travel,credit,EUR,pending
TXN-00002513,CUST-000508,2025-05-31,18.97,grocery,credit,EUR,failed
TXN-00002514,CUST-000033,2024-12-28,179.42,electronics,debit,GBP,pending
TXN-00002515,CUST-000412,2025-12-01,80.95,utilities,credit,GBP,completed
TXN-00002516,CUST-000791,2024-12-05,35.6,healthcare,transfer,GBP,failed
TXN-00002517,CUST-000646,2026-07-07,8.41,utilities,debit,EUR,pending
TXN-00002518,CUST-000854,2026-03-10,35.79,grocery,credit,EUR,pending
TXN-00002519,CUST-000530,2026-04-06,18.97,travel,credit,GBP,pending
TXN-00002520,CUST-000970,2025-07-01,18.95,utilities,transfer,GBP,completed
TXN-00002521,CUST-000716,2025-12-03,97.47,healthcare,transfer,EUR,pending
TXN-00002522,CUST-000953,2024-08-26,33.83,utilities,debit,EUR,pending
TXN-00002523,CUST-000603,2025-11-14,20.54,utilities,debit,USD,completed
TXN-00002524,CUST-000629,2025-09-08,9.48,travel,debit,GBP,pending
TXN-00002525,CUST-000370,2024-10-05,12.07,dining,transfer,GBP,completed
TXN-00002526,CUST-000233,2025-02-04,88.89,entertainment,transfer,EUR,completed
TXN-00002527,CUST-000432,2026-07-27,21.49,utilities,transfer,USD,completed
TXN-00002528,CUST-000528,2025-08-24,38.93,healthcare,debit,EUR,pending
TXN-00002529,CUST-000008,2025-10-04,44.58,travel,credit,GBP,failed
TXN-00002530,CUST-000257,2026-06-07,17.75,dining,credit,GBP,pending
TXN-00002531,CUST-000805,2024-10-19,43.54,dining,debit,EUR,pending
TXN-00002532,CUST-000269,2026-02-09,78.57,entertainment,credit,EUR,pending
TXN-00002533,CUST-000349,2026-04-17,34.92,dining,credit,EUR,completed
TXN-00002534,CUST-000197,2026-03-31,240.38,grocery,credit,USD,completed
TXN-00002535,CUST-000878,2025-04-10,55.82,dining,credit,USD,failed
TXN-00002536,CUST-000189,2025-06-01,57.94,electronics,debit,USD,pending
TXN-00002537,CUST-000648,2026-03-12,18.51,travel,debit,USD,failed
TXN-00002538,CUST-000955,2025-05-28,44.1,travel,debit,USD,completed
TXN-00002539,CUST-000302,2025-06-24,5.26,dining,credit,EUR,failed
TXN-00002540,CUST-000673,2026-05-29,31.2,entertainment,credit,GBP,completed
TXN-00002541,CUST-000400,2025-10-09,6.17,utilities,credit,USD,completed
TXN-00002542,CUST-000779,2025-04-12,109.78,grocery,credit,GBP,failed
TXN-00002543,CUST-000406,2025-02-19,31.47,healthcare,debit,USD,completed
TXN-00002544,CUST-000178,2025-05-26,82.19,electronics,credit,USD,pending
TXN-00002545,CUST-000457,2024-08-29,5.59,entertainment,credit,USD,failed
TXN-00002546,CUST-000832,2025-07-27,29.35,grocery,debit,USD,completed
TXN-00002547,CUST-000542,2025-09-27,9.11,dining,credit,USD,pending
TXN-00002548,CUST-000355,2026-03-08,89.71,entertainment,transfer,USD,pending
TXN-00002549,CUST-000568,2025-07-02,10.65,travel,credit,EUR,failed
TXN-00002550,CUST-000180,2025-03-19,24.59,healthcare,transfer,USD,failed
TXN-00002551,CUST-000333,2024-10-01,74.78,entertainment,credit,USD,completed
TXN-00002552,CUST-000693,2026-05-27,75.07,utilities,credit,EUR,failed
TXN-00002553,CUST-000479,2026-05-05,25.55,travel,debit,USD,completed
TXN-00002554,CUST-000968,2025-07-15,41.18,utilities,credit,GBP,failed
TXN-00002555,CUST-000752,2026-03-14,53.16,dining,credit,USD,completed
TXN-00002556,CUST-000681,2024-11-10,15.02,utilities,debit,EUR,completed
TXN-00002557,CUST-000032,2024-11-27,39.23,entertainment,debit,EUR,pending
TXN-00002558,CUST-000732,2025-01-05,60.45,utilities,transfer,USD,completed
TXN-00002559,CUST-000396,2024-08-11,68.12,travel,credit,GBP,failed
TXN-00002560,CUST-000516,2026-01-04,61.39,travel,credit,USD,pending
TXN-00002561,CUST-000013,2025-04-20,70.16,grocery,transfer,USD,failed
TXN-00002562,CUST-000894,2025-01-23,25.27,electronics,transfer,USD,pending
TXN-00002563,CUST-000354,2025-07-04,11.92,electronics,credit,EUR,pending
TXN-00002564,CUST-000055,2026-05-08,58.34,healthcare,credit,GBP,completed
TXN-00002565,CUST-000487,2025-06-25,39.66,utilities,transfer,USD,completed
TXN-00002566,CUST-000658,2025-12-01,94.26,entertainment,transfer,GBP,pending
TXN-00002567,CUST-000247,2025-03-31,41.47,healthcare,credit,GBP,failed
TXN-00002568,CUST-000677,2024-12-24,15.99,dining,transfer,GBP,failed
TXN-00002569,CUST-000436,2024-11-24,81.81,electronics,credit,EUR,failed
TXN-00002570,CUST-000720,2025-11-02,12.58,electronics,credit,GBP,completed
TXN-00002571,CUST-000260,2025-04-23,27.79,grocery,transfer,GBP,failed
TXN-00002572,CUST-000766,2025-10-11,19.81,travel,transfer,GBP,completed
TXN-00002573,CUST-000607,2025-12-25,28.65,travel,transfer,USD,completed
TXN-00002574,CUST-001000,2025-08-31,7.38,healthcare,credit,USD,pending
TXN-00002575,CUST-000943,2025-08-26,34.75,grocery,transfer,GBP,failed
TXN-00002576,CUST-000947,2025-09-18,20.85,grocery,debit,USD,completed
TXN-00002577,CUST-000236,2026-03-03,9.44,dining,credit,EUR,completed
TXN-00002578,CUST-000047,2025-04-28,103.92,utilities,transfer,GBP,failed
TXN-00002579,CUST-000942,2025-08-09,73.59,dining,debit,USD,failed
TXN-00002580,CUST-000086,2024-12-13,56.72,dining,debit,EUR,completed
TXN-00002581,CUST-000940,2025-07-09,21.66,travel,transfer,USD,failed
TXN-00002582,CUST-000523,2024-12-11,170.27,electronics,credit,GBP,failed
TXN-00002583,CUST-000142,2025-10-26,18.06,entertainment,transfer,EUR,failed
TXN-00002584,CUST-000810,2026-07-03,26.12,travel,debit,EUR,pending
TXN-00002585,CUST-000967,2025-01-12,13.36,dining,credit,USD,pending
TXN-00002586,CUST-000021,2026-01-19,13.55,dining,credit,EUR,completed
TXN-00002587,CUST-000076,2026-01-02,74.8,grocery,transfer,USD,failed
TXN-00002588,CUST-000861,2026-05-21,29.74,dining,transfer,GBP,pending
TXN-00002589,CUST-000791,2025-11-09,39.25,healthcare,debit,EUR,failed
TXN-00002590,CUST-000779,2024-12-05,16.08,travel,credit,GBP,completed
TXN-00002591,CUST-000387,2026-05-28,36.92,healthcare,credit,USD,pending
TXN-00002592,CUST-000622,2024-08-29,31.28,travel,transfer,EUR,failed
TXN-00002593,CUST-000569,2026-03-27,35.71,grocery,credit,GBP,failed
TXN-00002594,CUST-000677,2025-02-01,80.24,grocery,credit,USD,pending
TXN-00002595,CUST-000823,2025-08-10,38.59,dining,debit,GBP,pending
TXN-00002596,CUST-000919,2025-12-07,19.11,travel,debit,USD,completed
TXN-00002597,CUST-000136,2024-12-28,24.18,electronics,credit,GBP,failed
TXN-00002598,CUST-000592,2025-10-25,62.6,dining,debit,EUR,completed
TXN-00002599,CUST-000567,2025-08-29,60.95,healthcare,credit,USD,pending
TXN-00002600,CUST-000499,2026-02-18,27.08,utilities,transfer,USD,pending
TXN-00002601,CUST-000304,2025-03-05,27.29,grocery,debit,GBP,failed
TXN-00002602,CUST-000817,2025-03-05,92.23,electronics,debit,GBP,failed
TXN-00002603,CUST-000607,2024-11-14,28.37,electronics,debit,USD,completed
TXN-00002604,CUST-000618,2025-07-06,82.54,healthcare,debit,EUR,completed
TXN-00002605,CUST-000831,2025-10-10,3.71,grocery,transfer,EUR,failed
TXN-00002606,CUST-000301,2025-01-24,11.62,grocery,credit,EUR,failed
TXN-00002607,CUST-000130,2026-01-18,32.98,healthcare,debit,GBP,completed
TXN-00002608,CUST-000065,2025-05-22,41.78,utilities,credit,EUR,pending
TXN-00002609,CUST-000974,2025-12-15,61.71,entertainment,credit,USD,failed
TXN-00002610,CUST-000167,2024-11-11,145.51,utilities,credit,USD,completed
